"인천광역시","계",23,9,11,3,-,23,2,246,115,7604,3727,6197,3236,1407,491,276,80,60,30,2791,1361,2337,1200,454,161,2288,1073,2037,995,251,78,23,8,12,3,-,23,2,260,117,7221,3564,5842,3069,1379,495,278,82,65,39,2648,1287,2199,1123,449,164,2389,1169,2131,1082,258,87,25,9,12,4,-,25,2,267,116,7048,3546,5660,3031,1388,515,282,84,65,40,2777,1383,2304,1204,473,179,2331,1151,2042,1046,289,105,26,26,9,13,4,26,-,-,26,2,392,274,118,7263,3714,5888,3213,1375,501,131,95,26,36,20,3021,1537,2560,1365,461,172,2172,1093,1864,979,308,114,26,26,9,13,4,26,-,-,26,2,380,263,117,7276,3777,5914,3268,1362,509,126,94,25,32,21,2930,1470,2426,1269,504,201,2328,1173,2023,1065,305,108,29,29,12,13,4,29,-,-,29,2,415,285,130,7968,4183,6344,3534,1624,649,132,96,28,36,20,3204,1657,2652,1423,552,234,2542,1309,2202,1192,340,117
"인천광역시","국립",9,2,6,1,-,9,-,137,50,3408,1954,2975,1789,433,165,12,3,-,-,1192,651,1044,591,148,60,905,531,840,514,65,17,9,2,6,1,-,9,-,148,50,3288,1886,2848,1723,440,163,12,3,-,-,1161,646,1005,598,156,48,937,546,869,526,68,20,9,2,6,1,-,9,-,142,52,3152,1871,2719,1702,433,169,12,3,-,-,1109,637,962,581,147,56,924,510,844,478,80,32,9,9,2,6,1,9,-,-,9,-,198,147,51,3115,1879,2727,1735,388,144,11,11,3,-,-,1195,699,1072,654,123,45,913,529,824,500,89,29,9,9,2,6,1,9,-,-,9,-,194,140,54,3035,1865,2676,1728,359,137,11,11,3,-,-,1159,681,1010,618,149,63,969,549,877,520,92,29,9,9,2,6,1,9,-,-,9,-,205,150,55,3062,1905,2677,1744,385,161,11,11,3,-,-,1176,691,1013,622,163,69,930,532,846,504,84,28
"인천광역시","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"인천광역시","사립",14,7,5,2,-,14,2,109,65,4196,1773,3222,1447,974,326,264,77,60,30,1599,710,1293,609,306,101,1383,542,1197,481,186,61,14,6,6,2,-,14,2,112,67,3933,1678,2994,1346,939,332,266,79,65,39,1487,641,1194,525,293,116,1452,623,1262,556,190,67,16,7,6,3,-,16,2,125,64,3896,1675,2941,1329,955,346,270,81,65,40,1668,746,1342,623,326,123,1407,641,1198,568,209,73,17,17,7,7,3,17,-,-,17,2,194,127,67,4148,1835,3161,1478,987,357,120,84,23,36,20,1826,838,1488,711,338,127,1259,564,1040,479,219,85,17,17,7,7,3,17,-,-,17,2,186,123,63,4241,1912,3238,1540,1003,372,115,83,22,32,21,1771,789,1416,651,355,138,1359,624,1146,545,213,79,20,20,10,7,3,20,-,-,20,2,210,135,75,4906,2278,3667,1790,1239,488,121,85,25,36,20,2028,966,1639,801,389,165,1612,777,1356,688,256,89
"광주광역시","계",43,19,18,6,-,43,-,493,233,13256,6401,9838,5068,3418,1333,316,44,42,23,4765,2376,3536,1875,1229,501,3834,1974,3286,1757,548,217,43,19,18,6,-,43,-,481,231,12502,6001,9037,4703,3465,1298,318,50,39,21,4505,2220,3343,1735,1162,485,3703,1838,3110,1596,593,242,43,19,18,6,-,43,-,473,238,12286,5928,8776,4587,3510,1341,329,48,39,25,4670,2378,3431,1815,1239,563,3485,1744,2883,1522,602,222,42,42,19,17,6,42,-,-,42,-,732,490,242,12381,6113,8873,4729,3508,1384,212,170,32,42,31,4715,2439,3556,1950,1159,489,3337,1696,2716,1466,621,230,44,44,20,18,6,44,-,-,44,-,728,487,241,12116,6035,8666,4711,3450,1324,219,178,37,41,27,4608,2379,3486,1911,1122,468,3562,1787,2894,1530,668,257,44,44,20,18,6,44,-,-,44,-,723,483,240,12025,6113,8642,4737,3383,1376,230,190,41,40,25,4591,2522,3511,1981,1080,541,3480,1833,2754,1523,726,310
"광주광역시","국립",10,5,2,3,-,10,-,227,123,7508,3442,5123,2616,2385,826,299,37,37,22,2578,1168,1823,910,755,258,2078,1015,1739,882,339,133,10,5,2,3,-,10,-,221,120,7190,3190,4766,2399,2424,791,299,39,37,21,2531,1128,1813,873,718,255,1962,948,1589,801,373,147,10,5,2,3,-,10,-,218,125,7161,3155,4713,2379,2448,776,304,38,39,25,2554,1195,1809,907,745,288,1714,812,1339,687,375,125,10,10,5,2,3,10,-,-,10,-,362,233,129,7333,3348,4852,2502,2481,846,193,151,22,42,31,2675,1307,1938,1022,737,285,1783,853,1392,723,391,130,12,12,6,3,3,12,-,-,12,-,355,229,126,7249,3366,4777,2515,2472,851,198,157,26,41,27,2645,1293,1948,1027,697,266,1890,903,1476,760,414,143,12,12,6,3,3,12,-,-,12,-,354,226,128,7229,3442,4808,2560,2421,882,209,169,30,40,25,2634,1372,1962,1065,672,307,1823,890,1403,740,420,150
"광주광역시","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"광주광역시","사립",33,14,16,3,-,33,-,266,110,5748,2959,4715,2452,1033,507,17,7,5,1,2187,1208,1713,965,474,243,1756,959,1547,875,209,84,33,14,16,3,-,33,-,260,111,5312,2811,4271,2304,1041,507,19,11,2,-,1974,1092,1530,862,444,230,1741,890,1521,795,220,95,33,14,16,3,-,33,-,255,113,5125,2773,4063,2208,1062,565,25,10,-,-,2116,1183,1622,908,494,275,1771,932,1544,835,227,97,32,32,14,15,3,32,-,-,32,-,370,257,113,5048,2765,4021,2227,1027,538,19,19,10,-,-,2040,1132,1618,928,422,204,1554,843,1324,743,230,100,32,32,14,15,3,32,-,-,32,-,373,258,115,4867,2669,3889,2196,978,473,21,21,11,-,-,1963,1086,1538,884,425,202,1672,884,1418,770,254,114,32,32,14,15,3,32,-,-,32,-,369,257,112,4796,2671,3834,2177,962,494,21,21,11,-,-,1957,1150,1549,916,408,234,1657,943,1351,783,306,160
"대전광역시","계",64,25,33,6,-,64,2,550,340,21008,7681,13003,5525,8005,2156,1002,121,202,111,7592,2894,5615,2313,1977,581,6223,2295,4914,1938,1309,357,63,25,33,5,-,63,2,532,339,20940,7681,12704,5403,8236,2278,1179,151,196,107,7551,2979,5336,2261,2215,718,6322,2398,4921,2047,1401,351,60,25,30,5,-,60,2,521,352,20979,7765,12337,5262,8642,2503,1187,162,84,25,7938,3161,5496,2331,2442,830,6463,2474,4980,2069,1483,405,58,58,22,31,5,58,-,-,58,2,850,503,347,21065,7893,12258,5231,8807,2662,1388,1301,189,87,29,7643,3098,5429,2325,2214,773,5977,2282,4516,1884,1461,398,55,55,22,28,5,55,-,-,55,2,872,513,359,21361,8188,12288,5389,9073,2799,1474,1388,212,86,29,7847,3300,5494,2441,2353,859,6098,2391,4660,1973,1438,418,56,56,23,28,5,56,-,-,56,2,859,499,360,20652,8142,11696,5366,8956,2776,1551,1457,226,94,41,7637,3285,5287,2450,2350,835,5717,2260,4125,1795,1592,465
"대전광역시","국립",19,10,8,1,-,19,-,218,144,13537,4196,7991,3003,5546,1193,190,27,116,86,4799,1499,3499,1191,1300,308,4004,1251,3042,1025,962,226,19,10,8,1,-,19,-,219,144,13421,4168,7906,2989,5515,1179,195,25,112,84,4706,1576,3403,1250,1303,326,4005,1266,2990,1048,1015,218,19,10,8,1,-,19,-,222,143,13350,4210,7688,2951,5662,1259,197,25,-,-,4930,1657,3452,1261,1478,396,4127,1307,3065,1058,1062,249,19,19,9,9,1,19,-,-,19,-,378,229,149,13760,4458,7958,3066,5802,1392,223,223,28,-,-,5042,1807,3635,1377,1407,430,3849,1243,2818,1014,1031,229,19,19,9,9,1,19,-,-,19,-,374,225,149,14071,4713,8162,3296,5909,1417,236,236,30,-,-,5115,1903,3676,1485,1439,418,3881,1284,2909,1054,972,230,19,19,9,9,1,19,-,-,19,-,375,220,155,13342,4565,7375,3113,5967,1452,207,207,31,-,-,4818,1807,3341,1375,1477,432,3527,1199,2571,1003,956,196
"대전광역시","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"대전광역시","사립",45,15,25,5,-,45,2,332,196,7471,3485,5012,2522,2459,963,812,94,86,25,2793,1395,2116,1122,677,273,2219,1044,1872,913,347,131,44,15,25,4,-,44,2,313,195,7519,3513,4798,2414,2721,1099,984,126,84,23,2845,1403,1933,1011,912,392,2317,1132,1931,999,386,133,41,15,22,4,-,41,2,299,209,7629,3555,4649,2311,2980,1244,990,137,84,25,3008,1504,2044,1070,964,434,2336,1167,1915,1011,421,156,39,39,13,22,4,39,-,-,39,2,472,274,198,7305,3435,4300,2165,3005,1270,1165,1078,161,87,29,2601,1291,1794,948,807,343,2128,1039,1698,870,430,169,36,36,13,19,4,36,-,-,36,2,498,288,210,7290,3475,4126,2093,3164,1382,1238,1152,182,86,29,2732,1397,1818,956,914,441,2217,1107,1751,919,466,188,37,37,14,19,4,37,-,-,37,2,484,279,205,7310,3577,4321,2253,2989,1324,1344,1250,195,94,41,2819,1478,1946,1075,873,403,2190,1061,1554,792,636,269
"울산광역시","계",10,6,4,-,-,10,1,85,45,3985,1552,2107,1025,1878,527,40,7,32,12,1315,577,817,409,498,168,1000,423,811,365,189,58,10,6,4,-,-,10,1,84,48,4193,1636,2212,1078,1981,558,45,9,37,16,1529,642,1002,464,527,178,1123,486,867,400,256,86,10,6,4,-,-,10,1,86,50,4307,1703,2299,1102,2008,601,44,7,55,23,1420,612,935,426,485,186,1128,484,810,395,318,89,10,10,6,4,-,10,-,-,10,1,133,86,47,4559,1848,2472,1214,2087,634,124,78,9,46,20,1655,726,1090,522,565,204,1137,479,806,377,331,102,10,10,6,4,-,10,-,-,10,1,133,85,48,4610,1909,2425,1220,2185,689,115,75,8,40,18,1515,664,949,465,566,199,1242,505,866,402,376,103,10,10,6,4,-,10,-,-,10,1,129,80,49,4465,1871,2324,1184,2141,687,140,90,8,50,23,1436,632,944,457,492,175,1336,553,973,452,363,101
"울산광역시","국립",4,4,-,-,-,4,-,21,18,1784,442,489,150,1295,292,12,-,-,-,470,148,203,75,267,73,253,97,192,82,61,15,4,4,-,-,-,4,-,20,18,1895,487,512,166,1383,321,12,-,-,-,504,148,223,72,281,76,314,88,198,61,116,27,4,4,-,-,-,4,-,21,18,1950,527,536,182,1414,345,13,-,-,-,505,173,240,86,265,87,371,112,225,82,146,30,4,4,4,-,-,4,-,-,4,-,40,22,18,2197,639,648,237,1549,402,13,13,-,-,-,726,246,349,125,377,121,409,117,224,73,185,44,4,4,4,-,-,4,-,-,4,-,40,21,19,2323,700,651,234,1672,466,19,19,-,-,-,625,198,241,83,384,115,411,114,212,78,199,36,4,4,4,-,-,4,-,-,4,-,43,23,20,2298,692,623,216,1675,476,34,34,1,-,-,584,181,271,91,313,90,530,170,312,121,218,49
"울산광역시","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"울산광역시","사립",6,2,4,-,-,6,1,64,27,2201,1110,1618,875,583,235,28,7,32,12,845,429,614,334,231,95,747,326,619,283,128,43,6,2,4,-,-,6,1,64,30,2298,1149,1700,912,598,237,33,9,37,16,1025,494,779,392,246,102,809,398,669,339,140,59,6,2,4,-,-,6,1,65,32,2357,1176,1763,920,594,256,31,7,55,23,915,439,695,340,220,99,757,372,585,313,172,59,6,6,2,4,-,6,-,-,6,1,93,64,29,2362,1209,1824,977,538,232,111,65,9,46,20,929,480,741,397,188,83,728,362,582,304,146,58,6,6,2,4,-,6,-,-,6,1,93,64,29,2287,1209,1774,986,513,223,96,56,8,40,18,890,466,708,382,182,84,831,391,654,324,177,67,6,6,2,4,-,6,-,-,6,1,86,57,29,2167,1179,1701,968,466,211,106,56,7,50,23,852,451,673,366,179,85,806,383,661,331,145,52
"세종특별자치시","계",10,4,4,2,-,10,1,78,35,1820,725,1500,609,320,116,86,11,98,63,774,316,644,273,130,43,632,235,569,211,63,24,10,4,4,2,-,10,1,81,38,1752,683,1442,572,310,111,91,14,112,68,755,288,632,241,123,47,667,271,591,240,76,31,10,4,4,2,-,10,1,76,38,1790,740,1464,620,326,120,90,15,129,76,845,373,716,325,129,48,679,270,603,242,76,28,10,10,4,4,2,10,-,-,10,1,122,80,42,1970,822,1601,697,369,125,287,149,15,138,86,981,406,811,342,170,64,673,275,599,245,74,30,11,11,4,4,3,11,-,-,11,1,135,95,40,2075,852,1688,714,387,138,280,143,15,137,82,978,397,842,350,136,47,733,290,647,267,86,23,11,11,4,4,3,11,-,-,11,1,130,90,40,2126,908,1772,781,354,127,285,144,16,141,82,1009,454,878,403,131,51,638,274,561,242,77,32
"세종특별자치시","국립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,-,1,-,3,3,-,26,14,26,14,-,-,-,-,-,-,-,26,14,26,14,-,-,-,-,-,-,-,-,1,1,-,-,1,1,-,-,1,-,3,3,-,50,32,50,32,-,-,-,-,-,-,-,24,18,24,18,-,-,-,-,-,-,-,-
"세종특별자치시","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"세종특별자치시","사립",10,4,4,2,-,10,1,78,35,1820,725,1500,609,320,116,86,11,98,63,774,316,644,273,130,43,632,235,569,211,63,24,10,4,4,2,-,10,1,81,38,1752,683,1442,572,310,111,91,14,112,68,755,288,632,241,123,47,667,271,591,240,76,31,10,4,4,2,-,10,1,76,38,1790,740,1464,620,326,120,90,15,129,76,845,373,716,325,129,48,679,270,603,242,76,28,10,10,4,4,2,10,-,-,10,1,122,80,42,1970,822,1601,697,369,125,287,149,15,138,86,981,406,811,342,170,64,673,275,599,245,74,30,10,10,4,4,2,10,-,-,10,1,132,92,40,2049,838,1662,700,387,138,280,143,15,137,82,952,383,816,336,136,47,733,290,647,267,86,23,10,10,4,4,2,10,-,-,10,1,127,87,40,2076,876,1722,749,354,127,285,144,16,141,82,985,436,854,385,131,51,638,274,561,242,77,32
"경기도","계",186,69,112,5,-,186,15,957,423,32521,14930,26083,12097,6438,2833,984,314,218,112,13254,6209,11032,5177,2222,1032,9964,4525,8794,4125,1170,400,180,68,107,5,-,180,15,939,433,33063,15616,26307,12516,6756,3100,974,327,216,106,13398,6530,11006,5393,2392,1137,10345,4798,9115,4300,1230,498,179,66,107,6,-,179,15,940,439,33197,16036,26083,12670,7114,3366,968,345,228,121,13270,6522,10903,5400,2367,1122,10585,4952,9325,4463,1260,489,184,184,68,110,6,184,-,-,184,15,1429,966,463,33136,16138,25679,12584,7457,3554,1206,982,362,224,119,13230,6445,10598,5165,2632,1280,10924,5293,9530,4680,1394,613,177,177,66,103,8,177,-,-,177,15,1440,969,471,33833,16937,25734,12868,8099,4069,1212,994,370,218,108,14180,7372,11136,5746,3044,1626,11153,5483,9565,4743,1588,740,187,187,69,108,10,187,-,-,187,14,1768,1146,622,40794,19916,29491,14604,11303,5312,1410,1175,417,235,129,16730,8228,12716,6352,4014,1876,13004,6225,10824,5271,2180,954
"경기도","국립",8,4,4,-,-,8,2,51,33,871,434,621,314,250,120,72,19,15,8,368,184,293,144,75,40,230,112,182,94,48,18,7,4,3,-,-,7,2,46,31,871,437,618,312,253,125,69,19,13,5,360,171,284,134,76,37,291,141,255,124,36,17,7,4,3,-,-,7,2,57,33,863,427,616,301,247,126,69,19,18,9,358,187,280,146,78,41,267,135,217,112,50,23,7,7,4,3,-,7,-,-,7,2,82,50,32,803,431,558,305,245,126,88,69,21,19,11,314,173,238,131,76,42,338,159,284,132,54,27,7,7,3,3,1,7,-,-,7,2,76,45,31,764,409,527,280,237,129,86,68,20,18,10,286,147,214,108,72,39,258,139,199,111,59,28,8,8,4,3,1,8,-,-,8,2,83,51,32,915,418,617,291,298,127,106,84,24,22,12,378,181,281,145,97,36,288,138,242,120,46,18
"경기도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경기도","사립",178,65,108,5,-,178,13,906,390,31650,14496,25462,11783,6188,2713,912,295,203,104,12886,6025,10739,5033,2147,992,9734,4413,8612,4031,1122,382,173,64,104,5,-,173,13,893,402,32192,15179,25689,12204,6503,2975,905,308,203,101,13038,6359,10722,5259,2316,1100,10054,4657,8860,4176,1194,481,172,62,104,6,-,172,13,883,406,32334,15609,25467,12369,6867,3240,899,326,210,112,12912,6335,10623,5254,2289,1081,10318,4817,9108,4351,1210,466,177,177,64,107,6,177,-,-,177,13,1347,916,431,32333,15707,25121,12279,7212,3428,1118,913,341,205,108,12916,6272,10360,5034,2556,1238,10586,5134,9246,4548,1340,586,170,170,63,100,7,170,-,-,170,13,1364,924,440,33069,16528,25207,12588,7862,3940,1126,926,350,200,98,13894,7225,10922,5638,2972,1587,10895,5344,9366,4632,1529,712,179,179,65,105,9,179,-,-,179,12,1685,1095,590,39879,19498,28874,14313,11005,5185,1304,1091,393,213,117,16352,8047,12435,6207,3917,1840,12716,6087,10582,5151,2134,936
"강원특별자치도","계",43,12,31,-,-,43,-,498,198,7063,3257,5499,2687,1564,570,190,39,4,2,2451,1139,1952,951,499,188,2051,945,1753,843,298,102,42,12,29,1,-,42,-,525,225,7682,3566,5840,2891,1842,675,196,39,4,2,2691,1274,2117,1055,574,219,2000,946,1724,850,276,96,41,12,27,2,-,41,-,511,232,7617,3587,5799,2910,1818,677,196,40,5,2,2765,1343,2187,1105,578,238,2063,985,1717,849,346,136,41,41,11,29,1,41,-,-,41,-,776,537,239,7642,3586,5801,2911,1841,675,291,283,57,8,4,2952,1373,2290,1131,662,242,2229,1101,1893,978,336,123,41,41,11,29,1,41,-,-,41,-,791,543,248,7839,3750,5969,3053,1870,697,286,277,62,9,6,2958,1490,2333,1216,625,274,2106,1011,1738,868,368,143,41,41,12,28,1,41,-,-,41,-,780,533,247,7980,3895,5983,3087,1997,808,152,140,24,12,8,3015,1490,2262,1152,753,338,2184,1089,1821,954,363,135
"강원특별자치도","국립",21,8,13,-,-,21,-,343,137,5167,2317,3937,1900,1230,417,188,38,4,2,1611,712,1255,595,356,117,1356,596,1139,521,217,75,21,8,13,-,-,21,-,342,136,4978,2263,3824,1862,1154,401,194,38,4,2,1650,734,1270,590,380,144,1332,595,1134,532,198,63,21,8,13,-,-,21,-,333,143,4866,2247,3755,1860,1111,387,195,39,5,2,1613,755,1274,634,339,121,1204,568,998,483,206,85,20,20,7,13,-,20,-,-,20,-,487,341,146,4849,2258,3722,1856,1127,402,284,279,54,5,2,1757,792,1327,633,430,159,1260,604,1065,531,195,73,20,20,7,13,-,20,-,-,20,-,493,339,154,4893,2277,3741,1856,1152,421,278,271,57,7,4,1670,783,1299,631,371,152,1163,544,962,480,201,64,21,21,8,13,-,21,-,-,21,-,496,339,157,4957,2324,3731,1848,1226,476,141,133,19,8,5,1746,802,1266,606,480,196,1246,593,1040,522,206,71
"강원특별자치도","공립",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"강원특별자치도","사립",22,4,18,-,-,22,-,155,61,1896,940,1562,787,334,153,2,1,-,-,840,427,697,356,143,71,695,349,614,322,81,27,21,4,16,1,-,21,-,183,89,2704,1303,2016,1029,688,274,2,1,-,-,1041,540,847,465,194,75,668,351,590,318,78,33,20,4,14,2,-,20,-,178,89,2751,1340,2044,1050,707,290,1,1,-,-,1152,588,913,471,239,117,859,417,719,366,140,51,21,21,4,16,1,21,-,-,21,-,289,196,93,2793,1328,2079,1055,714,273,7,4,3,3,2,1195,581,963,498,232,83,969,497,828,447,141,50,21,21,4,16,1,21,-,-,21,-,298,204,94,2946,1473,2228,1197,718,276,8,6,5,2,2,1288,707,1034,585,254,122,943,467,776,388,167,79,20,20,4,15,1,20,-,-,20,-,284,194,90,3023,1571,2252,1239,771,332,11,7,5,4,3,1269,688,996,546,273,142,938,496,781,432,157,64
"충청북도","계",42,14,28,-,-,42,-,511,210,11146,6047,9102,5086,2044,961,161,43,4,2,4251,2259,3494,1904,757,355,2932,1500,2593,1374,339,126,42,13,29,-,-,42,-,502,208,10888,5930,8781,4950,2107,980,274,59,4,1,3939,1967,3173,1672,766,295,2911,1438,2520,1304,391,134,42,13,29,-,-,42,-,490,212,10979,5899,8755,4893,2224,1006,266,60,4,1,4117,2058,3286,1712,831,346,2975,1514,2532,1346,443,168,41,41,13,28,-,41,-,-,41,-,692,485,207,11171,5975,8872,4889,2299,1086,263,259,57,4,1,4357,2213,3508,1821,849,392,2903,1540,2462,1359,441,181,41,41,13,27,1,41,-,-,41,-,718,502,216,11412,6113,8953,4941,2459,1172,259,255,63,4,2,4456,2293,3503,1857,953,436,3367,1843,2886,1624,481,219,44,44,15,27,2,44,-,-,44,-,732,503,229,11543,6290,9082,5131,2461,1159,241,241,63,-,-,4405,2282,3558,1929,847,353,3052,1620,2672,1442,380,178
"충청북도","국립",17,8,9,-,-,17,-,344,153,9179,5056,7498,4257,1681,799,53,9,-,-,3449,1830,2835,1548,614,282,2305,1174,2057,1074,248,100,17,7,10,-,-,17,-,340,152,8807,4882,7142,4096,1665,786,54,9,-,-,3045,1555,2492,1338,553,217,2280,1142,1992,1044,288,98,17,7,10,-,-,17,-,333,154,8724,4805,7019,4026,1705,779,54,9,-,-,3117,1571,2499,1331,618,240,2302,1184,1979,1061,323,123,17,17,7,10,-,17,-,-,17,-,481,334,147,8884,4862,7144,4045,1740,817,57,57,9,-,-,3413,1740,2805,1477,608,263,2210,1172,1926,1065,284,107,17,17,7,9,1,17,-,-,17,-,487,338,149,8921,4879,7196,4074,1725,805,55,55,11,-,-,3297,1718,2729,1476,568,242,2602,1451,2303,1321,299,130,18,18,7,10,1,18,-,-,18,-,478,328,150,8766,4928,7155,4162,1611,766,48,48,10,-,-,3228,1735,2692,1504,536,231,2273,1244,2034,1136,239,108
